Pos,FirstName,Surname,Laps,Time/Retired,PTS,Country,Day,Month,Year,Event
4,Kamui,Kobayashi,67,+21.925s,12,Germany,22,Jul,2012,Race result
4,Paul,di Resta,59,+19.063s,12,Singapore,23,Sep,2012,Race result
4,Michael,Schumacher,58,+31.110s,12,Turkey,30,May,2010,Race result
4,Sebastian,Vettel,49,+38.799s,12,Bahrain,14,Mar,2010,Race result
4,Sebastian,Vettel,70,+37.817s,12,Canada,13,Jun,2010,Race result
4,Jenson,Button,52,+21.986s,12,Great Britain,11,Jul,2010,Race result
4,Michael,Schumacher,66,+62.195s,12,Spain,9,May,2010,Race result
4,Felipe,Massa,78,+2.666s,12,Monaco,16,May,2010,Race result
4,Jenson,Button,53,+13.522s,12,Japan,10,Oct,2010,Race result
4,Lewis,Hamilton,67,+26.896s,12,Germany,25,Jul,2010,Race result
4,Fernando,Alonso,56,+11.869s,12,China,18,Apr,2010,Race result
4,Lewis,Hamilton,71,+14.634s,12,Brazil,7,nov.,2010,Race result
4,Nico,Rosberg,55,+30.747s,12,Abu Dhabi,14,nov.,2010,Race result
4,Michael,Schumacher,55,+39.688s,12,South Korea,24,Oct,2010,Race result
4,Fernando,Alonso,58,+16.304s,12,Australia,28,Mar,2010,Race result
4,Robert,Kubica,56,+18.589s,12,Malaysia,4,Apr,2010,Race result
4,Rubens,Barrichello,57,+25.627s,12,Europe,27,Jun,2010,Race result
4,Felipe,Massa,44,+8.264s,12,Belgium,29,aug.,2010,Race result
4,Felipe,Massa,70,+27.474s,12,Hungary,1,aug.,2010,Race result
4,Sebastian,Vettel,53,+28.196s,12,Italy,12,Sep,2010,Race result
4,Jenson,Button,61,+30.384s,12,Singapore,26,Sep,2010,Race result
4,Lewis,Hamilton,57,+22.096s,5,Bahrain,26,Apr,2009,Race result
4,Nico,Rosberg,70,+26.967s,5,Hungary,26,Jul,2009,Race result
4,Kimi,Räikkönen,53,+7.940s,5,Japan,4,Oct,2009,Race result
4,Sebastian,Vettel,66,+18.941s,5,Spain,10,May,2009,Race result
4,Jarno,Trulli,58,+27.843s,5,Turkey,7,Jun,2009,Race result
4,Rubens,Barrichello,56,+63.704s,5,China,19,Apr,2009,Race result
4,Rubens,Barrichello,55,+22.735s,5,Abu Dhabi,1,nov.,2009,Race result
4,Felipe,Massa,60,+45.043s,5,Great Britain,21,Jun,2009,Race result
4,Nico,Rosberg,60,+21.099s,5,Germany,12,Jul,2009,Race result
4,Felipe,Massa,78,+15.110s,5,Monaco,24,May,2009,Race result
4,Jarno,Trulli,31,+46.173s,2.5,Malaysia,5,Apr,2009,Race result
4,Timo,Glock,58,+4.435s,5,Australia,29,Mar,2009,Race result
4,Sebastian,Vettel,61,+20.261s,5,Singapore,27,Sep,2009,Race result
4,Heikki,Kovalainen,57,+20.032s,5,Europe,23,aug.,2009,Race result
4,Robert,Kubica,44,+9.966s,5,Belgium,30,aug.,2009,Race result
4,Adrian,Sutil,53,+31.131s,5,Italy,13,Sep,2009,Race result
4,Sebastian,Vettel,71,+19.652s,5,Brazil,18,Oct,2009,Race result
4,Mark,Webber,76,+19.295s,5,Monaco,25,May,2008,Race result
4,Fernando,Alonso,53,+23.903s,5,Italy,14,Sep,2008,Race result
4,Fernando,Alonso,70,+21.614s,5,Hungary,3,aug.,2008,Race result
4,Fernando,Alonso,44,+14.478s,5,Belgium,7,Sep,2008,Race result
4,Nick,Heidfeld,67,+9.825s,5,Germany,20,Jul,2008,Race result
4,Sebastian,Vettel,71,+38.011s,5,Brazil,2,nov.,2008,Race result
4,Jarno,Trulli,56,+45.832s,5,Malaysia,23,Mar,2008,Race result
4,Fernando,Alonso,58,+17.181s,5,Australia,16,Mar,2008,Race result
4,Nelson,Piquet,67,+20.570s,5,Japan,12,Oct,2008,Race result
4,Fernando,Alonso,56,+18.370s,5,China,19,Oct,2008,Race result
4,Robert,Kubica,58,+21.945s,5,Turkey,11,May,2008,Race result
4,Heikki,Kovalainen,57,+39.703s,5,Europe,24,aug.,2008,Race result
4,Robert,Kubica,66,+5.694s,5,Spain,27,Apr,2008,Race result
4,Kimi,Räikkönen,59,+1 lap,5,Great Britain,6,Jul,2008,Race result
4,Timo,Glock,61,+8.155s,5,Singapore,28,Sep,2008,Race result
4,Timo,Glock,70,+42.627s,5,Canada,8,Jun,2008,Race result
4,Heikki,Kovalainen,70,+28.929s,5,France,22,Jun,2008,Race result
4,Nick,Heidfeld,57,+8.409s,5,Bahrain,6,Apr,2008,Race result
4,Nico,Rosberg,71,+62.848s,5,Brazil,21,Oct,2007,Race result
4,Kimi,Räikkönen,73,+15.422s,5,United States,17,Jun,2007,Race result
4,Nick,Heidfeld,57,+13.831s,5,Bahrain,15,Apr,2007,Race result
4,David,Coulthard,67,+20.297s,5,Japan,30,Sep,2007,Race result
4,Nick,Heidfeld,58,+39.674s,5,Turkey,26,aug.,2007,Race result
4,Lewis,Hamilton,44,+23.615s,5,Belgium,16,Sep,2007,Race result
4,Nick,Heidfeld,56,+33.777s,5,Malaysia,8,Apr,2007,Race result
4,Robert,Kubica,65,+31.615s,5,Spain,13,May,2007,Race result
4,Alexander,Wurz,60,+65.937s,5,Europe,22,Jul,2007,Race result
4,Robert,Kubica,59,+53.319s,5,Great Britain,8,Jul,2007,Race result
4,Heikki,Kovalainen,70,+6.729s,5,Canada,10,Jun,2007,Race result
4,Fernando,Alonso,70,+44.858s,5,Hungary,5,aug.,2007,Race result
4,Nick,Heidfeld,53,+56.562s,5,Italy,9,Sep,2007,Race result
4,Sebastian,Vettel,56,+53.509s,5,China,7,Oct,2007,Race result
4,Nick,Heidfeld,58,+38.763s,5,Australia,18,Mar,2007,Race result
4,Robert,Kubica,70,+41.727s,5,France,1,Jul,2007,Race result
4,Giancarlo,Fisichella,77,+1 lap,5,Monaco,27,May,2007,Race result
4,Juan Pablo,Montoya,56,+39.351s,5,Malaysia,19,Mar,2006,Race result
4,Nick,Heidfeld,57,+31.032s,5,Australia,2,Apr,2006,Race result
4,Giancarlo,Fisichella,53,+32.045s,5,Italy,10,Sep,2006,Race result
4,Jenson,Button,56,+72.056s,5,China,1,Oct,2006,Race result
4,Jenson,Button,57,+19.992s,5,Bahrain,12,Mar,2006,Race result
4,Jarno,Trulli,73,+23.604s,5,United States,2,Jul,2006,Race result
4,Michael,Schumacher,71,+24.094s,5,Brazil,22,Oct,2006,Race result
4,Felipe,Massa,62,+17.096s,5,San Marino,23,Apr,2006,Race result
4,Kimi,Räikkönen,60,+4.879s,5,Europe,7,May,2006,Race result
4,Ralf,Schumacher,70,+27.212s,5,France,16,Jul,2006,Race result
4,Rubens,Barrichello,78,+53.337s,5,Monaco,28,May,2006,Race result
4,Giancarlo,Fisichella,70,+15.679s,5,Canada,25,Jun,2006,Race result
4,Jenson,Button,58,+12.334s,5,Turkey,27,aug.,2006,Race result
4,Felipe,Massa,66,+29.859s,5,Spain,14,May,2006,Race result
4,Jenson,Button,53,+34.101s,5,Japan,8,Oct,2006,Race result
4,Rubens,Barrichello,70,+45.205s,5,Hungary,6,aug.,2006,Race result
4,Giancarlo,Fisichella,60,+19.976s,5,Great Britain,11,Jun,2006,Race result
4,Jenson,Button,67,+18.898s,5,Germany,30,Jul,2006,Race result
3,Valtteri,Bottas,66,+26.610s,15,Spain,9,May,2021,Race result
3,Carlos,Sainz,70,+15.018s,15,Hungary,1,aug.,2021,Race result
3,Sergio,Perez,53,+8.811s,15,France,20,Jun,2021,Race result
3,Carlos,Sainz,53,+62.475s,15,Russia,26,Sep,2021,Race result
3,Valtteri,Bottas,72,+56.460s,15,Netherlands,5,Sep,2021,Race result
3,Valtteri,Bottas,56,+37.383s,16,Bahrain,28,Mar,2021,Race result
3,Sergio,Perez,58,+33.471s,15,Turkey,10,Oct,2021,Race result
3,Lando,Norris,78,+19.427s,15,Monaco,23,May,2021,Race result
3,Valtteri,Bottas,66,+33.530s,16,Portugal,2,May,2021,Race result
3,Valtteri,Bottas,52,+11.125s,15,Great Britain,18,Jul,2021,Race result
3,Pierre,Gasly,51,+2.762s,15,Azerbaijan,6,Jun,2021,Race result
3,Valtteri,Bottas,53,+4.921s,15,Italy,12,Sep,2021,Race result
3,Lando,Norris,71,+20.019s,15,Austria,4,Jul,2021,Race result
3,Lewis,Hamilton,1,+2.601s,7.5,Belgium,29,aug.,2021,Race result
3,Sergio,Perez,56,+42.223s,15,United States,24,Oct,2021,Race result
3,Lando,Norris,63,+23.702s,15,Emilia Romagna,18,Apr,2021,Race result
3,Valtteri,Bottas,71,+46.907s,15,Styria,27,Jun,2021,Race result
3,Lando,Norris,71,+5.491s,16,Austria,5,Jul,2020,Race result
3,Lewis,Hamilton,53,+22.729s,15,Russia,27,Sep,2020,Race result
3,Valtteri,Bottas,66,+44.752s,16,Spain,16,aug.,2020,Race result
3,Valtteri,Bottas,70,+9.452s,15,Hungary,19,Jul,2020,Race result
3,Alexander,Albon,59,+8.064s,15,Tuscany,13,Sep,2020,Race result
3,Sebastian,Vettel,58,+31.960s,15,Turkey,15,nov.,2020,Race result
3,Daniel,Ricciardo,63,+14.320s,15,Emilia Romagna,1,nov.,2020,Race result
3,Max,Verstappen,44,+15.455s,15,Belgium,30,aug.,2020,Race result
3,Lewis,Hamilton,55,+18.415s,15,Abu Dhabi,13,dec.,2020,Race result
3,Charles,Leclerc,52,+18.474s,15,Great Britain,2,aug.,2020,Race result
3,Max,Verstappen,66,+34.508s,15,Portugal,25,Oct,2020,Race result
3,Valtteri,Bottas,52,+19.231s,15,70th Anniversary,9,aug.,2020,Race result
3,Lance,Stroll,53,+3.358s,15,Italy,6,Sep,2020,Race result
3,Daniel,Ricciardo,60,+14.613s,15,Eifel,11,Oct,2020,Race result
3,Lance,Stroll,87,+11.869s,15,Sakhir,6,dec.,2020,Race result
3,Max,Verstappen,71,+33.698s,15,Styria,12,Jul,2020,Race result
3,Alexander,Albon,57,+8.005s,15,Bahrain,29,nov.,2020,Race result
3,Charles,Leclerc,53,+5.212s,15,Russia,29,Sep,2019,Race result
3,Charles,Leclerc,52,+30.117s,15,Great Britain,14,Jul,2019,Race result
3,Charles,Leclerc,53,+18.985s,15,France,23,Jun,2019,Race result
3,Sebastian,Vettel,51,+11.739s,15,Azerbaijan,28,Apr,2019,Race result
3,Max,Verstappen,66,+7.679s,15,Spain,12,May,2019,Race result
3,Charles,Leclerc,57,+6.131s,16,Bahrain,31,Mar,2019,Race result
3,Daniil,Kvyat,64,+8.305s,15,Germany,28,Jul,2019,Race result
3,Lewis,Hamilton,52,+13.858s,16,Japan,13,Oct,2019,Race result
3,Max,Verstappen,58,+22.520s,15,Australia,17,Mar,2019,Race result
3,Sebastian,Vettel,70,+61.433s,15,Hungary,4,aug.,2019,Race result
3,Carlos,Sainz,71,+8.896s,15,Brazil,17,nov.,2019,Race result
3,Charles,Leclerc,55,+43.435s,15,Abu Dhabi,1,dec.,2019,Race result
3,Lewis,Hamilton,53,+35.199s,16,Italy,8,Sep,2019,Race result
3,Max,Verstappen,61,+3.821s,15,Singapore,22,Sep,2019,Race result
3,Valtteri,Bottas,71,+18.960s,15,Austria,30,Jun,2019,Race result
3,Valtteri,Bottas,78,+3.162s,15,Monaco,26,May,2019,Race result
3,Max,Verstappen,56,+5.002s,15,United States,3,nov.,2019,Race result
3,Sebastian,Vettel,56,+13.744s,15,China,14,Apr,2019,Race result
3,Charles,Leclerc,70,+4.696s,15,Canada,9,Jun,2019,Race result
3,Valtteri,Bottas,71,+3.553s,15,Mexico,27,Oct,2019,Race result
3,Valtteri,Bottas,44,+12.585s,15,Belgium,1,Sep,2019,Race result
3,Max,Verstappen,55,+12.706s,15,Abu Dhabi,25,nov.,2018,Race result
3,Kimi,Räikkönen,71,+4.764s,15,Brazil,11,nov.,2018,Race result
3,Kimi,Räikkönen,56,+9.637s,15,China,15,Apr,2018,Race result
3,Max,Verstappen,44,+31.372s,15,Belgium,26,aug.,2018,Race result
3,Sebastian,Vettel,71,+3.181s,15,Austria,1,Jul,2018,Race result
3,Max,Verstappen,68,+8.360s,15,Canada,10,Jun,2018,Race result
3,Kimi,Räikkönen,67,+6.732s,15,Germany,22,Jul,2018,Race result
3,Kimi,Räikkönen,71,+49.914s,15,Mexico,28,Oct,2018,Race result
3,Kimi,Räikkönen,70,+20.101s,15,Hungary,29,Jul,2018,Race result
3,Sebastian,Vettel,61,+39.945s,15,Singapore,16,Sep,2018,Race result
3,Lewis,Hamilton,56,+2.342s,15,United States,21,Oct,2018,Race result
3,Lewis,Hamilton,78,+17.013s,15,Monaco,27,May,2018,Race result
3,Kimi,Räikkönen,53,+25.888s,15,France,24,Jun,2018,Race result
3,Sebastian,Vettel,53,+7.487s,15,Russia,30,Sep,2018,Race result
3,Lewis,Hamilton,57,+6.512s,15,Bahrain,8,Apr,2018,Race result
3,Sergio,Perez,51,+4.024s,15,Azerbaijan,29,Apr,2018,Race result
3,Kimi,Räikkönen,52,+3.652s,15,Great Britain,8,Jul,2018,Race result
3,Max,Verstappen,53,+14.295s,15,Japan,7,Oct,2018,Race result
3,Kimi,Räikkönen,58,+6.309s,15,Australia,25,Mar,2018,Race result
3,Valtteri,Bottas,53,+14.066s,15,Italy,2,Sep,2018,Race result
3,Max,Verstappen,66,+26.873s,15,Spain,13,May,2018,Race result
3,Daniel,Ricciardo,56,+22.519s,15,Malaysia,1,Oct,2017,Race result
3,Kimi,Räikkönen,51,+36.570s,15,Great Britain,16,Jul,2017,Race result
3,Valtteri,Bottas,57,+20.397s,15,Bahrain,16,Apr,2017,Race result
3,Valtteri,Bottas,70,+12.462s,15,Hungary,30,Jul,2017,Race result
3,Daniel,Ricciardo,78,+3.745s,15,Monaco,28,May,2017,Race result
3,Daniel,Ricciardo,66,+75.820s,15,Spain,14,May,2017,Race result
3,Daniel,Ricciardo,44,+10.791s,15,Belgium,27,aug.,2017,Race result
3,Lance,Stroll,51,+4.009s,15,Azerbaijan,25,Jun,2017,Race result
3,Kimi,Räikkönen,52,+11.000s,15,Russia,30,Apr,2017,Race result
3,Daniel,Ricciardo,71,+6.012s,15,Austria,9,Jul,2017,Race result
3,Sebastian,Vettel,55,+19.330s,15,Abu Dhabi,26,nov.,2017,Race result
3,Kimi,Räikkönen,71,+4.600s,15,Brazil,12,nov.,2017,Race result
3,Valtteri,Bottas,58,+8.800s,15,Singapore,17,Sep,2017,Race result
3,Daniel,Ricciardo,53,+9.679s,15,Japan,8,Oct,2017,Race result
3,Sebastian,Vettel,53,+36.317s,15,Italy,3,Sep,2017,Race result
3,Valtteri,Bottas,57,+11.250s,15,Australia,26,Mar,2017,Race result
3,Kimi,Räikkönen,71,+54.007s,15,Mexico,29,Oct,2017,Race result
3,Max,Verstappen,56,+45.192s,15,China,9,Apr,2017,Race result
3,Kimi,Räikkönen,56,+15.779s,15,United States,22,Oct,2017,Race result
3,Daniel,Ricciardo,70,+35.297s,15,Canada,11,Jun,2017,Race result
3,Sebastian,Vettel,53,+20.990s,15,Italy,4,Sep,2016,Race result
3,Nico,Rosberg,52,+16.911s,15,Great Britain,10,Jul,2016,Race result
3,Sergio,Perez,51,+25.241s,15,Europe,19,Jun,2016,Race result
3,Sebastian,Vettel,57,+9.643s,15,Australia,20,Mar,2016,Race result
3,Lewis,Hamilton,61,+8.038s,15,Singapore,18,Sep,2016,Race result
3,Sergio,Perez,78,+13.825s,15,Monaco,29,May,2016,Race result
3,Kimi,Räikkönen,53,+31.998s,15,Russia,1,May,2016,Race result
3,Lewis,Hamilton,57,+30.148s,15,Bahrain,3,Apr,2016,Race result
3,Sebastian,Vettel,66,+5.581s,15,Spain,15,May,2016,Race result
3,Lewis,Hamilton,44,+27.634s,15,Belgium,28,aug.,2016,Race result
3,Nico,Rosberg,56,+25.516s,15,Malaysia,2,Oct,2016,Race result
3,Daniil,Kvyat,56,+45.936s,15,China,17,Apr,2016,Race result
3,Max,Verstappen,71,+21.481s,15,Brazil,13,nov.,2016,Race result
3,Lewis,Hamilton,53,+5.776s,15,Japan,9,Oct,2016,Race result
3,Daniel,Ricciardo,56,+19.692s,15,United States,23,Oct,2016,Race result
3,Valtteri,Bottas,70,+46.422s,15,Canada,12,Jun,2016,Race result
3,Max,Verstappen,67,+13.413s,15,Germany,31,Jul,2016,Race result
3,Sebastian,Vettel,55,+0.843s,15,Abu Dhabi,27,nov.,2016,Race result
3,Kimi,Räikkönen,71,+6.024s,15,Austria,3,Jul,2016,Race result
3,Daniel,Ricciardo,70,+27.539s,15,Hungary,24,Jul,2016,Race result
3,Daniel,Ricciardo,71,+20.858s,15,Mexico,30,Oct,2016,Race result
3,Nico,Rosberg,57,+6.033s,15,Bahrain,19,Apr,2015,Race result
3,Valtteri,Bottas,71,+14.592s,15,Mexico,1,nov.,2015,Race result
3,Sebastian,Vettel,53,+20.850s,15,Japan,27,Sep,2015,Race result
3,Sebastian,Vettel,66,+45.342s,15,Spain,10,May,2015,Race result
3,Romain,Grosjean,43,+37.988s,15,Belgium,23,aug.,2015,Race result
3,Sebastian,Vettel,56,+2.988s,15,China,12,Apr,2015,Race result
3,Daniel,Ricciardo,69,+25.084s,15,Hungary,26,Jul,2015,Race result
3,Sergio,Perez,53,+28.918s,15,Russia,11,Oct,2015,Race result
3,Felipe,Massa,53,+47.635s,15,Italy,6,Sep,2015,Race result
3,Felipe,Massa,71,+17.573s,15,Austria,21,Jun,2015,Race result
3,Nico,Rosberg,56,+12.310s,15,Malaysia,29,Mar,2015,Race result
3,Kimi,Räikkönen,61,+17.154s,15,Singapore,20,Sep,2015,Race result
3,Sebastian,Vettel,58,+34.523s,15,Australia,15,Mar,2015,Race result
3,Kimi,Räikkönen,55,+19.430s,15,Abu Dhabi,29,nov.,2015,Race result
3,Lewis,Hamilton,78,+6.053s,15,Monaco,24,May,2015,Race result
3,Sebastian,Vettel,71,+14.244s,15,Brazil,15,nov.,2015,Race result
3,Sebastian,Vettel,56,+3.381s,15,United States,25,Oct,2015,Race result
3,Sebastian,Vettel,52,+25.443s,15,Great Britain,5,Jul,2015,Race result
3,Valtteri,Bottas,70,+40.666s,15,Canada,7,Jun,2015,Race result
3,Valtteri,Bottas,55,+28.880s,30,Abu Dhabi,23,nov.,2014,Race result
3,Daniel,Ricciardo,66,+49.014s,15,Spain,11,May,2014,Race result
3,Valtteri,Bottas,44,+28.032s,15,Belgium,24,aug.,2014,Race result
3,Felipe,Massa,71,+41.031s,15,Brazil,9,nov.,2014,Race result
3,Lewis,Hamilton,67,+22.530s,15,Germany,20,Jul,2014,Race result
3,Felipe,Massa,53,+25.026s,15,Italy,7,Sep,2014,Race result
3,Fernando,Alonso,54,+23.604s,15,China,20,Apr,2014,Race result
3,Daniel,Ricciardo,78,+9.614s,15,Monaco,25,May,2014,Race result
3,Jenson,Button,57,+30.027s,15,Australia,16,Mar,2014,Race result
3,Sergio,Perez,57,+24.067s,15,Bahrain,6,Apr,2014,Race result
3,Valtteri,Bottas,53,+17.425s,15,Russia,21,Oct,2014,Race result
3,Sebastian,Vettel,56,+24.534s,15,Malaysia,30,Mar,2014,Race result
3,Daniel,Ricciardo,60,+14.273s,15,Singapore,21,Sep,2014,Race result
3,Daniel,Ricciardo,56,+25.560s,15,United States,2,nov.,2014,Race result
3,Daniel,Ricciardo,52,+46.495s,15,Great Britain,6,Jul,2014,Race result
3,Sebastian,Vettel,70,+5.247s,15,Canada,8,Jun,2014,Race result
3,Valtteri,Bottas,71,+8.172s,15,Austria,22,Jun,2014,Race result
3,Sebastian,Vettel,44,+29.122s,15,Japan,5,Oct,2014,Race result
3,Lewis,Hamilton,70,+5.857s,15,Hungary,27,Jul,2014,Race result
3,Romain,Grosjean,53,+9.910s,15,Japan,13,Oct,2013,Race result
3,Lewis,Hamilton,44,+27.734s,15,Belgium,25,aug.,2013,Race result
3,Mark,Webber,78,+6.314s,15,Monaco,26,May,2013,Race result
3,Kimi,Räikkönen,61,+43.920s,15,Singapore,22,Sep,2013,Race result
3,Romain,Grosjean,60,+5.830s,15,Germany,7,Jul,2013,Race result
3,Lewis,Hamilton,70,+15.942s,15,Canada,9,Jun,2013,Race result
3,Sebastian,Vettel,58,+22.346s,15,Australia,17,Mar,2013,Race result
3,Sebastian,Vettel,70,+12.459s,15,Hungary,28,Jul,2013,Race result
3,Romain,Grosjean,60,+39.892s,15,India,27,Oct,2013,Race result
3,Mark,Webber,53,+6.350s,15,Italy,8,Sep,2013,Race result
3,Fernando,Alonso,71,+18.913s,15,Brazil,24,nov.,2013,Race result
3,Lewis,Hamilton,56,+12.181s,15,Malaysia,24,Mar,2013,Race result
3,Mark,Webber,56,+8.396s,15,United States,17,nov.,2013,Race result
3,Felipe,Massa,66,+26.049s,15,Spain,12,May,2013,Race result
3,Fernando,Alonso,52,+7.124s,15,Great Britain,30,Jun,2013,Race result
3,Romain,Grosjean,55,+4.927s,15,South Korea,6,Oct,2013,Race result
3,Romain,Grosjean,57,+19.507s,15,Bahrain,21,Apr,2013,Race result
3,Nico,Rosberg,55,+33.650s,15,Abu Dhabi,3,nov.,2013,Race result
3,Lewis,Hamilton,56,+12.322s,15,China,14,Apr,2013,Race result
3,Sergio,Perez,70,+5.260s,15,Canada,10,Jun,2012,Race result
3,Fernando,Alonso,59,+15.227s,15,Singapore,23,Sep,2012,Race result
3,Romain,Grosjean,69,+10.518s,15,Hungary,29,Jul,2012,Race result
3,Michael,Schumacher,57,+12.639s,15,Europe,24,Jun,2012,Race result
3,Lewis,Hamilton,58,+4.075s,15,Australia,18,Mar,2012,Race result
3,Sebastian,Vettel,52,+4.836s,15,Great Britain,8,Jul,2012,Race result
3,Fernando,Alonso,78,+0.947s,15,Monaco,27,May,2012,Race result
3,Lewis,Hamilton,56,+14.591s,15,Malaysia,25,Mar,2012,Race result
3,Lewis,Hamilton,56,+26.012s,15,China,15,Apr,2012,Race result
3,Fernando,Alonso,53,+20.594s,15,Italy,9,Sep,2012,Race result
3,Fernando,Alonso,56,+39.229s,15,United States,18,nov.,2012,Race result
3,Kimi,Räikkönen,67,+16.409s,15,Germany,22,Jul,2012,Race result
3,Mark,Webber,60,+13.217s,15,India,28,Oct,2012,Race result
3,Sebastian,Vettel,55,+4.163s,15,Abu Dhabi,4,nov.,2012,Race result
3,Kamui,Kobayashi,53,+24.538s,15,Japan,7,Oct,2012,Race result
3,Kimi,Räikkönen,44,+25.334s,15,Belgium,2,Sep,2012,Race result
3,Felipe,Massa,71,+3.615s,15,Brazil,25,nov.,2012,Race result
3,Kimi,Räikkönen,66,+3.884s,15,Spain,13,May,2012,Race result
3,Fernando,Alonso,55,+13.944s,15,South Korea,14,Oct,2012,Race result
3,Romain,Grosjean,57,+10.194s,15,Bahrain,22,Apr,2012,Race result
3,Fernando,Alonso,56,+39.229s,15,United States,18,nov.,2012,Race result
3,Sebastian,Vettel,52,+4.836s,15,Great Britain,8,Jul,2012,Race result
3,Kimi,Räikkönen,44,+25.334s,15,Belgium,2,Sep,2012,Race result
3,Michael,Schumacher,57,+12.639s,15,Europe,24,Jun,2012,Race result
3,Fernando,Alonso,78,+0.947s,15,Monaco,27,May,2012,Race result
3,Lewis,Hamilton,56,+26.012s,15,China,15,Apr,2012,Race result
3,Kimi,Räikkönen,67,+16.409s,15,Germany,22,Jul,2012,Race result
3,Fernando,Alonso,53,+20.594s,15,Italy,9,Sep,2012,Race result
3,Sergio,Perez,70,+5.260s,15,Canada,10,Jun,2012,Race result
3,Lewis,Hamilton,56,+14.591s,15,Malaysia,25,Mar,2012,Race result
3,Sebastian,Vettel,55,+4.163s,15,Abu Dhabi,4,nov.,2012,Race result
3,Lewis,Hamilton,58,+4.075s,15,Australia,18,Mar,2012,Race result
3,Kamui,Kobayashi,53,+24.538s,15,Japan,7,Oct,2012,Race result
3,Kimi,Räikkönen,66,+3.884s,15,Spain,13,May,2012,Race result
3,Romain,Grosjean,69,+10.518s,15,Hungary,29,Jul,2012,Race result
3,Fernando,Alonso,59,+15.227s,15,Singapore,23,Sep,2012,Race result
3,Felipe,Massa,71,+3.615s,15,Brazil,25,nov.,2012,Race result
3,Mark,Webber,60,+13.217s,15,India,28,Oct,2012,Race result
3,Fernando,Alonso,55,+13.944s,15,South Korea,14,Oct,2012,Race result
3,Romain,Grosjean,57,+10.194s,15,Bahrain,22,Apr,2012,Race result
3,Felipe,Massa,55,+30.868s,15,South Korea,24,Oct,2010,Race result
3,Sebastian,Vettel,70,+19.252s,15,Hungary,1,aug.,2010,Race result
3,Sebastian,Vettel,66,+51.338s,15,Spain,9,May,2010,Race result
3,Felipe,Massa,58,+14.488s,15,Australia,28,Mar,2010,Race result
3,Lewis,Hamilton,49,+23.182s,15,Bahrain,14,Mar,2010,Race result
3,Fernando,Alonso,70,+9.214s,15,Canada,13,Jun,2010,Race result
3,Robert,Kubica,44,+3.493s,15,Belgium,29,aug.,2010,Race result
3,Felipe,Massa,53,+4.223s,15,Italy,12,Sep,2010,Race result
3,Mark,Webber,58,+24.285s,15,Turkey,30,May,2010,Race result
3,Robert,Kubica,78,+1.675s,15,Monaco,16,May,2010,Race result
3,Sebastian,Vettel,67,+5.121s,15,Germany,25,Jul,2010,Race result
3,Nico,Rosberg,56,+9.484s,15,China,18,Apr,2010,Race result
3,Fernando,Alonso,71,+6.807s,15,Brazil,7,nov.,2010,Race result
3,Nico,Rosberg,52,+21.307s,15,Great Britain,11,Jul,2010,Race result
3,Mark,Webber,61,+29.141s,15,Singapore,26,Sep,2010,Race result
3,Fernando,Alonso,53,+2.721s,15,Japan,10,Oct,2010,Race result
3,Jenson,Button,55,+11.047s,15,Abu Dhabi,14,nov.,2010,Race result
3,Jenson,Button,57,+12.658s,15,Europe,27,Jun,2010,Race result
3,Nico,Rosberg,56,+13.504s,15,Malaysia,4,Apr,2010,Race result
3,Lewis,Hamilton,53,+6.472s,6,Japan,4,Oct,2009,Race result
3,Jarno,Trulli,58,+1.604s,6,Australia,29,Mar,2009,Race result
3,Kimi,Räikkönen,57,+15.994s,6,Europe,23,aug.,2009,Race result
3,Kimi,Räikkönen,78,+13.442s,6,Monaco,24,May,2009,Race result
3,Jarno,Trulli,57,+9.170s,6,Bahrain,26,Apr,2009,Race result
3,Lewis,Hamilton,71,+18.944s,6,Brazil,18,Oct,2009,Race result
3,Kimi,Räikkönen,53,+30.664s,6,Italy,13,Sep,2009,Race result
3,Sebastian,Vettel,58,+7.461s,6,Turkey,7,Jun,2009,Race result
3,Jenson,Button,56,+44.975s,6,China,19,Apr,2009,Race result
3,Fernando,Alonso,61,+16.624s,6,Singapore,27,Sep,2009,Race result
3,Felipe,Massa,60,+15.906s,6,Germany,12,Jul,2009,Race result
3,Sebastian,Vettel,44,+3.875s,6,Belgium,30,aug.,2009,Race result
3,Mark,Webber,66,+13.924s,6,Spain,10,May,2009,Race result
3,Mark,Webber,70,+16.886s,6,Hungary,26,Jul,2009,Race result
3,Rubens,Barrichello,60,+41.175s,6,Great Britain,21,Jun,2009,Race result
3,Jenson,Button,55,+18.467s,6,Abu Dhabi,1,nov.,2009,Race result
3,Timo,Glock,31,+23.513s,3,Malaysia,5,Apr,2009,Race result
